#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
tig00001462	1	34871	1430	29298	84.0182	5.29133	38.5	0.535
tig00001463	1	29147	1373	25772	88.4208	6.4808	38.6	1.49
tig00001464	1	37441	8379	36562	97.6523	32.7994	38.1	3.68
tig00001465	1	45786	5509	42744	93.356	17.1837	38.1	0.324
tig00001466	1	27578	1153	24247	87.9215	5.53709	38.6	0.885
tig00001467	1	41191	873	24964	60.6055	2.67464	38.4	0
tig00001468	1	30274	1558	27329	90.2722	6.92799	38.6	1.64
tig00001470	1	33810	2787	25776	76.2378	12.0794	38.2	0.0915
tig00001471	1	23129	1096	17326	74.9103	6.98318	38.3	0
tig00001472	1	27125	996	18547	68.376	5.34223	38.1	0.256
tig00001473	1	26988	731	20851	77.2603	3.42423	38.5	1.74
tig00001474	1	32022	1951	29830	93.1547	8.14221	38.4	0.392
tig00001475	1	31972	1366	21297	66.6114	6.11038	38.3	0.187
tig00001476	1	22351	2207	19733	88.2869	14.3222	38.2	0
tig00001477	1	33005	1530	25294	76.6369	6.00164	38.4	0.833
tig00001479	1	27176	1814	23218	85.4357	9.82565	38.3	0
tig00001480	1	25273	294	8699	34.4201	1.27666	37.6	0
tig00001481	1	29003	1054	25345	87.3875	4.89129	38.6	0.484
tig00001482	1	28070	839	21411	76.2772	3.87962	38.5	5.17
tig00001483	1	38768	2354	33939	87.5439	8.95004	38.2	0
tig00001485	1	36267	3614	33748	93.0543	14.677	38.3	0.141
tig00001486	1	26780	1129	20155	75.2614	5.75982	37.2	0.452
tig00001487	1	34664	1606	24907	71.8526	6.83851	38.2	0.318
tig00001489	1	28802	1582	22741	78.9563	8.04965	38.2	0.645
tig00001490	1	29536	3299	26642	90.2018	16.4831	38.3	0
tig00001491	1	36728	1941	26363	71.779	7.78079	38.3	0
tig00001492	1	32414	2950	27137	83.72	13.1783	38.2	0.519
tig00001493	1	29898	1536	19688	65.8506	7.54739	38.3	0.166
tig00001494	1	37090	333	4984	13.4376	1.23971	38.1	0.766
tig00001495	1	447974	11941	106573	23.79	3.70064	38	150
tig00001496	1	268515	3585	48834	18.1867	1.82441	37.9	114
tig00001497	1	28280	319	4077	14.4165	1.62037	37.8	0
tig00001498	1	38044	6309	37972	99.8107	24.3816	38.2	178
tig00001500	1	36653	2737	28288	77.1779	10.8265	38	0
tig00001503	1	308270	94678	308006	99.9144	45.3065	38.1	210
tig00001504	1	441999	35176	160728	36.3639	11.389	37.9	205
tig00001506	1	196563	2671	27756	14.1207	1.94196	37.9	154
tig00001507	1	27533	856	11082	40.2499	4.51015	38.1	0
tig00001508	1	30775	85	1982	6.44029	0.36169	37.7	0
tig00001509	1	36840	63	1870	5.076	0.218512	37.8	4.05
tig00001510	1	110552	1427	15838	14.3263	1.79947	37.5	165
tig00001511	1	44935	1166	13245	29.4759	3.28971	38.2	0
tig00001513	1	3315162	1313612	3300142	99.5469	57.9276	38.1	226
tig00001514	1	26031	4228	25632	98.4672	23.5727	38.2	0.181
tig00001515	1	45011	8593	41942	93.1817	28.0068	38.1	0.95
tig00001516	1	824718	355048	823420	99.8426	63.3142	38.1	219
tig00001517	1	40064	8052	39641	98.9442	29.556	38.1	5.57
tig00001518	1	23270	3810	21756	93.4938	23.8123	38	10.2
tig00001520	1	26362	2152	22854	86.693	11.9615	38.2	0
tig00001521	1	29129	3217	28162	96.6803	16.0326	38	0
tig00001522	1	34530	1682	22033	63.8083	7.138	38.3	0
tig00001523	1	39917	4261	37684	94.4059	15.7009	38.1	0.12
tig00001524	1	577304	38223	304146	52.6839	9.70401	38.1	57.7
tig00001525	1	37138	3129	34829	93.7826	12.3731	38	0.163
tig00001526	1	31635	1282	15425	48.7593	5.85462	38.3	0.199
tig00001527	1	32684	1106	13883	42.4764	4.91482	38	0
tig00001528	1	45977	1555	22302	48.5069	4.94467	38.1	6.07
tig00001529	1	37090	450	8848	23.8555	1.71868	37.9	0
tig00001530	1	32114	1896	24946	77.6795	8.6164	38.1	0
tig00001531	1	37303	2093	16192	43.4067	8.20425	38.1	3.29
tig00001532	1	26464	233	4712	17.8053	1.25283	38.1	0
tig00001533	1	36226	2024	22473	62.0356	8.19812	38.2	0.63
tig00001535	1	55402	1869	26127	47.1589	4.6481	38.1	0
tig00001536	1	44472	1924	22486	50.5622	6.32922	38.2	0
tig00001537	1	27230	2086	23866	87.646	11.1377	38.2	0
tig00001538	1	21721	635	9649	44.4224	4.26196	38	0
tig00001539	1	30867	1031	15056	48.777	4.89558	38.2	0
tig00001540	1	34185	1334	21678	63.4138	5.68004	38.1	0
tig00001541	1	33212	804	11076	33.3494	3.49943	38.1	2.85
tig00001542	1	67595	1730	22369	33.0927	3.73068	38.1	0
tig00001544	1	33616	1159	17341	51.5856	4.93405	37.9	3.52
tig00001546	1	32917	735	14089	42.8016	3.23353	38	0.694
tig00001547	1	46407	1620	20295	43.7326	5.07335	38	0
tig00001548	1	57232	1639	29130	50.8981	4.20681	38	8.25
tig00001550	1	31037	230	5043	16.2483	1.00567	37.7	0
tig00001551	1	28523	920	12912	45.2687	4.71328	38	0
tig00001552	1	38143	1119	16745	43.9006	4.27649	38	1.82
tig00001553	1	39755	1225	18005	45.2899	4.50187	38.1	0
tig00001554	1	37323	426	9157	24.5345	1.62259	38.1	0
tig00001555	1	48674	1287	19554	40.1734	3.77972	38	1.78
tig00001557	1	35097	1319	16364	46.6251	5.49497	38.2	0
tig00001558	1	30523	1873	22101	72.4077	9.0055	38	0
tig00001559	1	37635	1056	13747	36.5272	3.52191	38.1	0
tig00001560	1	28360	1475	18559	65.4408	7.65102	38.1	0
tig00001561	1	31199	1034	14310	45.8669	4.8024	38.2	0
tig00001562	1	36143	233	4927	13.632	0.903079	37.7	0
tig00001563	1	38383	2598	28008	72.9698	9.92322	38.1	0.196
tig00001564	1	36460	770	9955	27.3039	3.0751	37.8	0
tig00001566	1	33568	389	10316	30.7316	1.67549	38	1.97
tig00001568	1	37352	804	17741	47.4968	3.09065	38	0.634
tig00001569	1	23959	124	2015	8.4102	0.708544	37.6	12.3
tig00001570	1	828646	28268	230087	27.7666	4.91626	38	121
tig00001571	1	33646	185	5777	17.1699	0.757207	37.9	0
tig00001574	1	29623	985	18363	61.989	4.77987	38.2	0.518
tig00001575	1	23871	54	1327	5.55905	0.299066	38	0
tig00001576	1	39130	377	4951	12.6527	1.36647	38.3	0.676
tig00001577	1	40422	462	6183	15.2961	1.65036	38	1.1
tig00001578	1	28213	41	1837	6.51118	0.176124	37.5	0
tig00001580	1	32340	1660	8514	26.3265	7.54437	38.2	0
tig00001581	1	29887	553	10346	34.6171	2.26289	38.3	2.31
tig00001582	1	26828	172	2446	9.11734	0.912591	37.9	0
tig00001583	1	186031	40309	176580	94.9197	31.79	38	194
tig00001584	1	28686	4338	28571	99.5991	22.2062	38.1	8.46
tig00001585	1	31870	2864	27154	85.2024	13.0511	38	6.86
tig00001586	1	71682	13899	70313	98.0902	27.8896	38.1	28.8
tig00001587	1	36613	388	3921	10.7093	1.52143	37.9	1.31
tig00001588	1	28400	470	6023	21.2077	2.33317	38.1	0
tig00001590	1	25660	1401	11731	45.7171	8.04478	38.1	0
tig00001591	1	31142	662	10783	34.6253	2.70801	37.6	0
tig00001592	1	47168	5609	45706	96.9004	17.4448	38.1	16.5
tig00001593	1	44263	10628	44058	99.5369	35.1928	38	0.048
tig00001594	1	42462	5500	35708	84.094	19.0136	38	4.4
tig00001595	1	29936	559	6178	20.6374	2.68636	38	0
tig00001597	1	41415	2113	11816	28.5307	7.52459	38.2	0
tig00001598	1	34284	7441	33337	97.2378	31.6307	38.1	7.78
tig00001599	1	40305	1683	12876	31.9464	6.10579	37.8	0
tig00001600	1	297030	28514	122964	41.3978	14.0242	38.1	86.5
tig00001601	1	36611	9213	35999	98.3284	37.0616	38	4.4
tig00001603	1	546619	14710	125526	22.9641	3.91513	38	26.2
tig00001604	1	40663	750	12556	30.8782	2.69132	38.2	0
tig00001605	1	41685	8736	41439	99.4099	30.6147	38	0
tig00001606	1	38726	5844	35526	91.7368	22.1265	38	0.262
tig00001607	1	41968	6355	38808	92.4705	22.3446	38.2	14.2
tig00001608	1	54053	15428	53650	99.2544	42.0341	38.1	4.53
tig00001609	1	30401	116	2380	7.82869	0.508339	37.6	0
tig00001610	1	51687	9581	51386	99.4176	27.2278	38	8.7
tig00001611	1	31805	2528	20697	65.0747	11.6347	38	0
tig00001612	1	35354	980	10096	28.5569	4.02455	38.2	3.64
tig00001613	1	24441	508	7606	31.1198	2.98805	37.8	0
tig00001614	1	32993	5368	23379	70.8605	23.9013	38	0
tig00001615	1	24350	104	2771	11.3799	0.473347	36.7	0
tig00001616	1	11331535	816859	3553890	31.3628	10.5027	38	193
tig00001617	1	37321	1531	17383	46.577	6.02039	38.2	0
tig00001618	1	35490	674	8045	22.6684	2.70158	38.2	0
tig00001619	1	36088	1352	11870	32.8918	5.46533	38.1	0
tig00001620	1	36798	946	11848	32.1974	3.73257	37.9	0.539
tig00001621	1	31020	3359	24390	78.6267	15.9067	38.2	0.531
tig00001623	1	42361	3001	19268	45.4852	10.3953	37.9	0.255
tig00001624	1	35248	591	7480	21.2211	2.39256	38	0
tig00001626	1	1535669	249744	899861	58.5973	23.7573	38.1	186
tig00001627	1	43863	3524	23862	54.4012	11.7461	38	0
tig00001628	1	44239	955	9887	22.3491	3.12989	37.9	0
tig00001629	1	38457	563	11471	29.8281	2.07055	37.8	0
tig00001630	1	50266	2002	39374	78.3313	4.94113	38.4	18.9
tig00001631	1	25444	137	2196	8.63072	0.70437	37.9	0
tig00001632	1	37674	429	6619	17.5691	1.63086	37.8	38.6
tig00001633	1	44210	1297	20398	46.1389	3.80529	38.4	0
tig00001634	1	37546	192	4886	13.0134	0.655836	38	0
tig00001635	1	38668	555	6304	16.3029	1.96698	37.9	0
tig00001636	1	30176	264	4230	14.0178	1.23989	38	0
tig00001637	1	40578	684	7889	19.4416	2.37661	38.2	1.86
tig00001638	1	25858	519	8163	31.5686	2.89191	38.1	0
tig00001639	1	34048	529	7688	22.5799	2.20644	38.2	5.3
tig00001640	1	37181	1888	13056	35.1147	7.4676	38.2	0
tig00001641	1	42504	740	5737	13.4976	2.49155	38	4.14
tig00001642	1	30049	710	5680	18.9025	3.37885	37.8	0
tig00001643	1	33998	764	10799	31.7636	3.2919	38.2	1
tig00001645	1	40592	390	5800	14.2885	1.37416	37.8	0.654
tig00001648	1	33451	359	5917	17.6886	1.52671	37.9	0
tig00001650	1	31849	660	7189	22.5721	3.01099	37.9	6.18
tig00001652	1	34242	1179	9502	27.7495	4.94148	37.8	2.16
tig00001655	1	36138	1082	20453	56.5969	3.29423	38.1	1.41
tig00001656	1	37365	5285	27614	73.9034	20.7454	38	0.193
tig00001657	1	29116	360	6261	21.5036	1.77421	38.5	0
tig00001658	1	43078	337	6771	15.718	1.09959	37.7	0.757
tig00001659	1	37369	701	11045	29.5566	2.67444	37.9	0
tig00001661	1	25889	3549	25583	98.818	19.8248	38	5.17
tig00001662	1	34980	8443	34345	98.1847	35.5089	38.2	2.84
tig00001666	1	38764	809	12086	31.1784	3.02358	37.9	9.46
tig00001667	1	35954	6979	35872	99.7719	28.6405	38.2	2.74
tig00001668	1	31919	7687	31743	99.4486	35.3892	38.1	0.133
tig00001669	1	31632	1746	16645	52.6208	8.0526	38.2	0
tig00001670	1	46116	3183	26868	58.2618	10.1182	38.1	7.93
tig00001671	1	36107	637	10115	28.014	2.53098	38.1	0.4
tig00001673	1	1897827	135794	658926	34.72	10.4171	38.1	209
tig00001674	1	30905	1208	8874	28.7138	5.71089	38.1	0
tig00001675	1	68044	11570	67905	99.7957	24.9147	38	210
tig00001676	1	76224	18726	75580	99.1551	35.7602	38	212
tig00001677	1	1772876	182537	935921	52.7911	14.7116	38	151
tig00001678	1	35655	143	3349	9.39279	0.549516	37.7	0
tig00001680	1	40703	3955	39878	97.9731	14.1123	37.9	0.258
tig00001681	1	40649	5766	40469	99.5572	20.8077	38.1	0.354
tig00001682	1	42916	4579	42189	98.306	15.5307	38.1	0.501
tig00001683	1	34217	5518	34149	99.8013	23.6649	38	10.7
tig00001684	1	42509	691	11102	26.1168	2.35675	38.2	0
tig00001685	1	34566	3148	33581	97.1504	13.3461	38.1	3.73
tig00001686	1	32290	3925	31792	98.4577	17.6478	37.9	5.39
tig00001687	1	36905	3795	34804	94.307	14.9978	38	0.672
tig00001688	1	42105	5669	41631	98.8742	19.5392	38	5.4
tig00001689	1	5349370	1005198	2974426	55.6033	27.392	38	221
tig00001690	1	45121	1414	13972	30.9656	4.54174	38.1	0
tig00001691	1	35536	3246	32243	90.7333	13.1831	38	12.6
tig00001692	1	27005	675	7759	28.7317	3.63262	38.2	0
tig00001693	1	39723	1905	16030	40.3545	6.98454	38	0
tig00001694	1	28593	3025	27852	97.4085	15.0208	38	6.66
tig00001696	1	217214	65553	212125	97.6571	44.3928	38.1	225
tig00001697	1	34684	2959	16809	48.4633	11.8216	38.1	22.2
tig00001699	1	44924	800	8554	19.041	2.5745	38	0
tig00001700	1	33309	723	5815	17.4577	3.05635	38.2	0
tig00001701	1	36288	823	6740	18.5736	3.21649	38	0
tig00001703	1	889989	16845	165034	18.5434	2.69506	38	8.61
tig00001704	1	31834	115	2078	6.52761	0.476095	37.7	0
tig00001705	1	26341	278	3402	12.9152	1.5198	37.7	0
tig00001706	1	27722	261	4289	15.4715	1.31975	38.2	1.95
tig00001707	1	13086504	1592941	11325405	86.5426	17.6642	38.2	20.7
tig00001709	1	38183	767	10736	28.1172	2.9274	38.1	0
tig00001710	1	43472	3068	31914	73.4128	10.3929	38.2	1.16
tig00001711	1	31267	297	4861	15.5467	1.27412	38	0
tig00001712	1	18538	182	2559	13.8041	1.41116	38.1	0
tig00001713	1	47426	6924	41409	87.3129	21.4785	38.1	3.09
tig00001714	1	39073	4507	35200	90.0878	16.8267	38.1	1.75
tig00001715	1	34656	430	6548	18.8943	1.45149	37.9	0
tig00001716	1	35750	4612	32317	90.3972	18.9491	38.1	8.57
tig00001717	1	28719	1893	21352	74.348	9.60047	38.1	0.404
tig00001718	1	48463	599	5209	10.7484	1.73772	37.9	1.28
tig00001720	1	28943	3874	27118	93.6945	19.7497	38.2	0
tig00001721	1	37270	1795	12233	32.8226	7.02471	38.1	0.142
tig00001722	1	67922	9214	65951	97.0981	19.7866	38	134
tig00001723	1	35496	4722	29846	84.0827	19.6514	38.2	0.054
tig00001724	1	34002	4085	30414	89.4477	17.7225	38.1	1.06
tig00001725	1	37513	2027	29267	78.0183	7.7769	37.9	7.17
tig00001726	1	33262	4351	33069	99.4198	19.242	38.1	3.11
tig00001727	1	31364	3393	30923	98.5939	15.2898	38.2	36.5
tig00001728	1	492847	16201	112356	22.7973	4.68076	38	3.92
tig00001729	1	25779	3379	23172	89.8871	19.2574	38.1	0.604
tig00001730	1	37873	2903	26906	71.0427	11.1872	38.1	0.176
tig00001731	1	30917	867	9250	29.9188	3.73487	37.7	0.588
tig00001732	1	24532	371	2469	10.0644	2.18095	38.1	0
tig00001733	1	39724	6378	35963	90.5322	23.7361	38.3	3.16
tig00001734	1	39549	875	10113	25.5708	3.19444	37.8	0
tig00001735	1	34851	5516	22708	65.1574	15.2772	37.9	1.11
tig00001737	1	60481	7738	49434	81.7348	18.9015	38.2	10.4
tig00001738	1	45721	2636	34671	75.8317	8.38389	38.1	7.35
tig00001739	1	46862	2710	36379	77.6301	8.46788	38	7.34
tig00001740	1	35409	6904	35350	99.8334	28.4294	38.1	2.73
tig00001741	1	35243	2378	22200	62.9912	9.86545	38.1	0.107
tig00001742	1	37910	5494	33600	88.631	21.4198	38.2	0
tig00001743	1	24969	2864	22611	90.5563	16.9237	38.1	0.801
tig00001744	1	27851	2616	24795	89.0273	13.8061	38.2	0.487
tig00001745	1	32170	2116	25457	79.1327	9.70109	38.2	0
tig00001746	1	35386	2299	29650	83.7902	9.56452	38.2	5.21
tig00001747	1	23707	2217	20914	88.2187	13.7732	38.2	0.575
tig00001748	1	45904	3687	42582	92.7632	11.6797	38	4.5
tig00001749	1	29850	117	1397	4.68007	0.525293	38.4	0
tig00001750	1	51402	4865	47075	91.582	13.9173	38.2	1.89
tig00001751	1	38111	5440	37443	98.2472	20.4557	37.9	0.0938
tig00001752	1	24569	2027	19828	80.7033	12.1082	38.3	7.04
tig00001753	1	28041	112	1524	5.4349	0.515638	37.2	68.3
tig00001754	1	30030	5547	29739	99.031	27.1891	38.2	0.46
tig00001755	1	36414	162	1703	4.67677	0.58483	36.4	1.57
tig00001756	1	29288	3529	25527	87.1586	17.7958	38.2	0.217
tig00001758	1	44454	5732	36317	81.6957	19.0111	38.1	6.9
tig00001759	1	113649	14203	105148	92.52	18.3668	38.2	3.63
tig00001761	1	51137	6829	45000	87.9989	19.5334	38.1	13
tig00001762	1	38295	3577	37856	98.8536	13.6595	38	2.21
tig00001763	1	39034	3806	34249	87.7415	14.2466	38.1	0.737
tig00001764	1	26079	820	7353	28.1951	3.72208	37.8	0.622
tig00001765	1	49504	7602	46209	93.344	22.5614	38	9.73
tig00001766	1	71046	4638	57477	80.9011	9.62916	38.2	0.33
tig00001767	1	37429	1357	21522	57.5009	5.2571	38	1.5
tig00001768	1	28949	2328	25567	88.3174	11.7783	38.1	3.07
tig00001770	1	35943	2419	25224	70.1778	9.89027	38.2	0.527
tig00001771	1	43231	8133	41758	96.5927	27.1829	37.9	6.87
tig00001772	1	40158	3349	33860	84.3169	12.2703	38.2	5.18
tig00001774	1	26859	3994	23313	86.7977	20.2378	37.8	1.28
tig00001775	1	26839	84	2245	8.36469	0.416819	37.7	0
tig00001776	1	24242	3421	24120	99.4967	19.9743	37.9	0
tig00001777	1	25300	4960	24971	98.6996	28.9498	38.1	3.75
tig00001779	1	42745	3876	35262	82.4939	13.2721	38.2	0.197
tig00001780	1	31215	1117	9851	31.5585	5.07967	38.1	0.228
tig00001781	1	25961	2010	23554	90.7284	11.346	38	0.127
tig00001782	1	31451	486	4537	14.4256	1.856	37.2	0
tig00001783	1	77296	9851	68960	89.2155	18.7418	38.1	4.45
tig00001785	1	36311	7003	36010	99.1711	27.8848	38	4.22
tig00001786	1	56788	4295	49128	86.5112	11.0992	38.2	2.85
tig00001787	1	33763	1510	25269	74.8423	6.56583	38.2	0.169
tig00001788	1	24319	2436	21595	88.7989	14.8205	38.3	0.314
tig00001789	1	43170	5379	40420	93.6298	17.9002	37.6	0.0948
tig00001790	1	78905	6449	68487	86.7968	11.9903	38.2	1.9
tig00001791	1	65230	9043	56091	85.9896	20.4499	38.2	25.5
tig00001792	1	44112	3374	39141	88.731	10.6571	38.4	0.529
tig00001793	1	37916	2979	37419	98.6892	11.3898	37.9	3.34
tig00001794	1	58853	4876	44477	75.573	12.1168	38.1	2.04
tig00001795	1	22906	4959	22799	99.5329	31.3548	38	0.103
tig00001796	1	22374	1810	17651	78.8907	11.9471	38.3	0.282
tig00001797	1	35990	8021	34950	97.1103	32.4754	38	5.6
tig00001798	1	33455	3321	30241	90.3931	14.6092	38.1	1.54
tig00001799	1	33598	826	19929	59.316	3.56661	38	1.54
tig00001800	1	76658	2770	23798	31.0444	5.18907	37.8	184
tig00001801	1	36841	4648	30125	81.7703	18.4696	38	12.6
tig00001802	1	25484	2017	23304	91.4456	10.9184	38.4	0.379
tig00001803	1	42693	3757	37093	86.8831	13.0291	38.2	0
tig00001804	1	33908	1285	21145	62.3599	5.55238	38.3	0.595
tig00001805	1	40189	3822	37013	92.0973	13.5743	38.3	2.54
tig00001806	1	77479	6815	69151	89.2513	12.7748	38.1	18.3
tig00001807	1	107549	6940	82484	76.6943	9.46653	38.1	19.8
tig00001808	1	44816	3838	38346	85.5632	12.6363	38.2	4.45
tig00001809	1	135951	18784	123433	90.7923	20.2899	38.1	9.79
tig00001811	1	42989	3397	37629	87.5317	11.6169	38.2	0.15
tig00001812	1	116973	16738	106764	91.2723	21.0772	38.1	8.01
tig00001813	1	46809	3047	40852	87.2738	9.50715	38	4.6
tig00001814	1	71581	12454	66810	93.3348	25.6035	38.2	22.3
tig00001815	1	54575	3701	48016	87.9817	9.3043	37.9	2.82
tig00001816	1	26557	2599	20658	77.7874	14.3697	38.1	11.9
tig00001817	1	25579	1504	22415	87.6305	8.10102	38.6	1.02
tig00001818	1	37712	3102	34588	91.7162	12.0646	38.1	2.14
tig00001819	1	80755	9022	63122	78.1648	16.4443	38.2	4.83
tig00001820	1	137392	16256	122734	89.3313	17.4368	38.1	5.07
tig00001822	1	91108	5270	65267	71.637	8.52462	38.2	5.08
tig00001823	1	52870	8762	50352	95.2374	24.4906	38.2	1.34
tig00001825	1	109567	15724	102792	93.8166	21.1754	38.2	5.63
tig00001826	1	118939	13344	101671	85.4816	16.505	38.2	5.24
tig00001827	1	260994	31477	242689	92.9864	17.7355	38.1	4.23
tig00001828	1	50336	6344	44030	87.4722	18.5056	38.1	5.39
tig00001829	1	268127	35079	242045	90.2725	19.2319	38.1	3.89
tig00001830	1	167601	33008	167417	99.8902	29.0418	38.1	84
tig00001832	1	58648	10147	58550	99.8329	25.4614	38.1	81.3
tig00001833	1	55846	9078	54084	96.8449	23.943	38.1	2.53
tig00001834	1	52703	2095	15920	30.207	5.74986	38	157
tig00001836	1	54128	285	6502	12.0123	0.721069	38	0
tig00001837	1	30495	324	6508	21.3412	1.53802	38.1	17.3
tig00001839	1	33071	1173	17755	53.6875	5.15182	38.1	6.52
tig00001840	1	25715	2202	7893	30.6941	12.6465	38.1	0
tig00001841	1	21686	990	20018	92.3084	6.66578	38.1	2.06
tig00001842	1	35866	305	6071	16.9269	1.21215	38	0
tig00001843	1	37756	4856	35289	93.4659	18.9481	38.2	0.21
tig00001844	1	36920	1051	11986	32.4648	4.15401	38.1	0
tig00001846	1	38007	871	12990	34.1779	3.27929	38	2.34
tig00001847	1	33490	619	7644	22.8247	2.661	38.1	9.89
tig00001848	1	26000	317	7298	28.0692	1.71538	38.2	0
tig00001849	1	8655640	645155	5578585	64.4503	10.9061	38.1	101
tig00001850	1	38628	1600	17236	44.6205	6.11282	38.3	2.23
tig00001851	1	42264	805	13660	32.3207	2.78421	38.2	0
tig00001852	1	27912	294	5635	20.1884	1.51498	38	0
tig00001853	1	27146	373	7073	26.0554	1.94003	37.8	14.4
tig00001854	1	26526	1127	15388	58.011	6.22469	38.2	1.13
tig00001855	1	31668	714	10572	33.3839	3.27968	38.4	2.86
tig00001857	1	30551	572	7713	25.2463	2.71412	38.2	0
tig00001858	1	32372	1864	28696	88.6445	8.4422	38.2	0.684
tig00001859	1	30014	1624	24454	81.4753	7.95092	38.3	0
tig00001860	1	27844	2553	19404	69.6883	13.4994	38.2	0
tig00001861	1	31407	3010	20639	65.7146	14.0944	38.2	0.932
tig00001862	1	31516	1294	9984	31.6791	5.97982	38.1	0
tig00001863	1	22269	731	12666	56.8773	4.79011	38.3	0.698
tig00001864	1	24568	2293	22091	89.9178	13.7227	38.2	0
tig00001866	1	38329	3885	27946	72.9109	14.9402	38.3	0
tig00001867	1	38701	5679	36872	95.274	21.4624	38	0.449
tig00001868	1	41542	4141	28274	68.0612	14.5659	38	4.25
tig00001869	1	36309	3648	26772	73.7338	14.7648	38.1	6.57
tig00001870	1	37098	1483	13126	35.382	5.85061	38.2	0
tig00001872	1	35902	2185	18564	51.7074	8.81009	38	2.1
tig00001873	1	41499	2666	18878	45.4903	9.33767	38	0
tig00001874	1	31281	1538	19073	60.9731	7.16524	38	0
tig00001875	1	39816	646	7876	19.781	2.32522	38	0
tig00001876	1	29880	2805	28974	96.9679	12.3764	38.4	0.636
tig00001877	1	44620	1094	9271	20.7777	3.46943	37.9	0
tig00001878	1	41611	5850	33314	80.0606	20.659	38.1	0
tig00001879	1	37271	3232	29805	79.9683	12.7121	38.1	0.237
tig00001881	1	25683	2751	25541	99.4471	14.1968	38.4	4.45
tig00001882	1	59032	6810	57753	97.8334	15.4644	38.4	0.412
tig00001883	1	41975	448	7911	18.8469	1.5291	37.7	0
tig00001884	1	44943	1493	12515	27.8464	4.82758	38.2	0.342
tig00001885	1	28609	2502	19988	69.8661	12.8108	38.1	0
tig00001886	1	34825	1713	18089	51.9426	7.2406	38.2	0.149
tig00001887	1	36145	1854	21425	59.2751	6.80302	38.3	0.825
tig00001888	1	34092	1634	15568	45.6647	7.01458	37.9	0.312
tig00001889	1	28245	484	7117	25.1974	2.46553	38.1	0
tig00001890	1	38206	1692	17766	46.5005	6.40386	38	0
tig00001891	1	43963	4338	28047	63.7968	14.4325	38.2	0.294
tig00001892	1	33909	2672	21777	64.2219	11.5558	38.1	4.87
tig00001895	1	26505	386	5070	19.1285	2.11745	38.3	0
tig00001896	1	34834	739	7304	20.968	3.02124	37.9	2.07
tig00001897	1	31219	760	8668	27.7651	3.5053	38.1	0
tig00001898	1	30837	3962	30799	99.8768	18.2987	38	0
tig00001899	1	36991	1689	15651	42.3103	6.67762	38	0
tig00001900	1	43047	970	18365	42.6627	2.41919	37.9	0
tig00001902	1	26445	844	9907	37.4627	4.58892	37.7	0
tig00001903	1	33878	1285	12287	36.2684	5.37487	37.9	98.8
tig00001904	1	43216	333	11414	26.4115	0.833904	37.8	0
tig00001905	1	25742	2225	15698	60.9821	12.6997	38.1	0
tig00001906	1	162341	2735	41902	25.8111	2.42478	38.2	12.5
tig00001907	1	44368	1548	19600	44.176	5.08387	38.3	0.165
tig00001908	1	31740	2768	21821	68.7492	12.7999	38.1	0.184
tig00001909	1	26830	915	11019	41.0697	4.99914	38.3	0
tig00001910	1	22172	311	4161	18.7669	1.98706	37.7	0
tig00001911	1	35367	389	6799	19.2241	1.5372	38	0
tig00001912	1	37096	3437	25066	67.5706	13.6391	38.3	0.445
tig00001913	1	30039	1904	23280	77.4993	7.38863	37.9	0.804
tig00001914	1	34314	86	2914	8.49216	0.300635	37.3	0
tig00001917	1	34802	428	9665	27.7714	1.73568	38	0
tig00001918	1	1286868	21279	251176	19.5184	2.35283	38.1	52.2
tig00001919	1	30669	631	9771	31.8595	2.98262	38.2	2.02
tig00001920	1	32788	306	6539	19.9433	1.33378	38	0
tig00001921	1	41735	1706	13020	31.1968	5.93157	38.2	1.94
tig00001922	1	236933	7532	48934	20.6531	4.54827	38	211
tig00001923	1	30472	209	4307	14.1343	0.835423	37.9	4.88
tig00001924	1	1607653	464259	1603353	99.7325	42.4548	38.1	219
