#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
tig00003335	1	40621	1278	18032	44.3908	3.01893	36.9	0
tig00003336	1	31808	259	5066	15.9268	0.774994	37.2	0
tig00003337	1	42331	3542	40639	96.0029	8.1901	37.4	1.8
tig00003338	1	1264210	155387	1224597	96.8666	12.0077	37.3	197
tig00003340	1	55981	780	8155	14.5674	1.33588	37.4	158
tig00003342	1	88130	5569	42775	48.5363	6.14521	37.1	16.6
tig00003343	1	27668	6101	25881	93.5413	21.5421	37.2	1.34
tig00003344	1	5919522	154568	1651487	27.899	2.51528	37.2	117
tig00003346	1	27517	828	20560	74.7174	2.95744	37.5	0.616
tig00003347	1	37113	568	6580	17.7296	1.44513	37.1	0
tig00003348	1	25691	436	10289	40.049	1.63536	37.1	0
tig00003349	1	28295	245	3808	13.4582	0.813995	36.7	3.12
tig00003350	1	131938	9454	50039	37.9261	6.94497	37.1	19.7
tig00003351	1	409280	117717	405068	98.9709	28.1852	37.4	156
tig00003352	1	40107	392	7795	19.4355	0.918618	37	0
tig00003353	1	32171	6480	31562	98.107	19.7094	37.3	2.75
tig00003355	1	38020	5245	36410	95.7654	13.4461	37.3	0.0972
tig00003359	1	33783	658	8189	24.24	1.85777	37.5	0
tig00003360	1	40259	190	3736	9.27991	0.436871	37.1	0
tig00003361	1	30956	2525	18577	60.011	7.95038	37.3	1.01
tig00003362	1	45695	825	10735	23.4927	1.74844	37.2	2.16
tig00003363	1	36419	7903	35450	97.3393	21.2239	37.3	3.81
tig00003364	1	25446	194	2974	11.6875	0.727226	37.1	25
tig00003365	1	740859	45089	273995	36.9834	5.84805	36.9	146
tig00003366	1	39697	685	8821	22.2208	1.62105	37	1.86
tig00003367	1	28051	461	8306	29.6104	1.5988	37.3	0
tig00003368	1	28511	3035	18032	63.2458	10.3532	37.3	0.084
tig00003371	1	28380	279	4436	15.6307	0.913883	36.9	0.914
tig00003372	1	26074	695	10135	38.8701	2.50556	36.8	0
tig00003373	1	39505	1438	19363	49.014	3.53067	37.1	0
tig00003374	1	40876	1022	15860	38.8003	2.44916	37.1	0.25
tig00003375	1	26981	477	11146	41.3106	1.69004	37.2	0
tig00003376	1	24307	82	4108	16.9005	0.305344	36.5	0
tig00003377	1	35624	1385	18848	52.9082	3.79612	37.3	1.47
tig00003378	1	33706	972	13316	39.5063	2.79422	37.2	0
tig00003379	1	25827	294	6745	26.1161	1.07724	36.9	0
tig00003380	1	125949	9306	51678	41.0309	7.13209	37	141
tig00003381	1	1099025	155045	1031928	93.8949	13.7422	37.2	207
tig00003382	1	4958071	286375	1874501	37.8071	5.58958	37.2	168
tig00003383	1	35775	1427	13603	38.0238	3.87427	37.3	4.11
tig00003384	1	30921	1209	21572	69.7649	3.8088	37	1.05
tig00003385	1	22477	4224	20962	93.2598	18.5728	37.4	0.302
tig00003386	1	39947	2693	33919	84.91	6.57621	37.3	0
tig00003387	1	6185005	201839	1897158	30.6735	3.15322	37.2	119
tig00003388	1	29573	193	4800	16.231	0.599398	37.4	0
tig00003389	1	46156	1529	16844	36.4936	3.206	37.3	0.5
tig00003390	1	34392	821	13916	40.4629	2.32647	37.5	0.621
tig00003391	1	30574	148	4316	14.1166	0.448191	37	0
tig00003392	1	32635	704	11575	35.4681	2.04419	37.2	0
tig00003393	1	21116	103	3056	14.4724	0.440851	36.6	0
tig00003394	1	29134	596	4316	14.8143	1.96557	37.1	0.428
tig00003395	1	36399	1661	18304	50.2871	4.42891	37.4	0
tig00003396	1	43811	587	9353	21.3485	1.28643	36.9	0.869
tig00003397	1	33564	3285	30825	91.8395	9.38363	37.1	0
tig00003398	1	30428	1393	12254	40.2721	4.42372	37.5	0.732
tig00003399	1	33033	357	8185	24.7783	1.03724	37.3	0.714
tig00003400	1	31609	324	5460	17.2736	0.98415	37	0
tig00003401	1	28339	75	2446	8.63121	0.237799	36.9	0
tig00003402	1	36936	1109	8273	22.3982	2.89731	37.4	0
tig00003403	1	33827	746	12020	35.5337	2.13205	37.3	6.84
tig00003404	1	30101	791	6608	21.9528	2.5454	37.1	0
tig00003405	1	32242	534	6489	20.1259	1.57642	37.1	0
tig00003406	1	32634	274	5453	16.7096	0.796623	37.2	0
tig00003407	1	24598	295	7023	28.5511	1.12981	37.2	1.73
tig00003408	1	38915	395	6980	17.9365	0.962045	36.8	0
tig00003409	1	31369	1671	10841	34.5596	5.17622	37.4	0
tig00003411	1	34957	259	5520	15.7908	0.711932	37.2	0
tig00003412	1	27278	1706	13517	49.5528	6.11485	37.4	1.05
tig00003413	1	29975	464	11412	38.0717	1.46192	37.4	0
tig00003414	1	181137	3764	38771	21.4042	2.00297	37.2	12.1
tig00003415	1	107775	4252	100205	92.9761	3.86745	37.8	2.52
tig00003416	1	63493	8771	61791	97.3194	13.5433	37.5	173
tig00003417	1	28579	415	9466	33.1222	1.41674	37.3	0
tig00003418	1	37771	2558	32694	86.5585	6.60973	37.3	4.09
tig00003419	1	51818	2895	30300	58.4739	5.45129	37.5	0.0881
tig00003420	1	58304	1036	12577	21.5714	1.70995	37.4	9.35
tig00003421	1	35345	1396	12610	35.6769	3.81582	37.6	0
tig00003422	1	22017	235	3109	14.1209	1.03257	37.3	0
tig00003423	1	479225	17680	146812	30.6353	3.56616	37.1	98.9
tig00003425	1	35496	1844	31733	89.3988	5.05606	37.4	0
tig00003426	1	104550	30045	101919	97.4835	28.0788	37.2	236
tig00003427	1	22327	104	2781	12.4558	0.406055	36.9	0
tig00003428	1	42102	842	11373	27.013	1.92174	37.4	0.303
tig00003429	1	34126	424	19377	56.7808	1.21034	37.8	5.41
tig00003430	1	51292	542	11546	22.5103	0.993508	37.2	5.18
tig00003431	1	46960	3823	37942	80.7964	7.9424	37.3	0.133
tig00003432	1	23298	79	3255	13.9712	0.320628	37	0
tig00003433	1	218317	41653	202479	92.7454	18.6558	37.4	217
tig00003434	1	30260	551	7585	25.0661	1.73305	36.8	0
tig00003436	1	34980	507	10440	29.8456	1.38699	37.3	0
tig00003438	1	30177	699	11252	37.2867	2.26252	37.4	29.5
tig00003439	1	31603	351	6933	21.9378	1.04914	37	1.45
tig00003440	1	25762	355	8718	33.8405	1.32602	37.2	0
tig00003441	1	107144	4598	43990	41.0569	4.15429	37.3	81.2
tig00003442	1	49125	2593	38444	78.2575	5.1384	37.3	165
tig00003443	1	33668	1913	13249	39.3519	5.52305	37.1	0
tig00003445	1	34620	589	8736	25.234	1.58654	37.3	0.433
tig00003446	1	610141	52804	243379	39.889	8.42829	37.2	156
tig00003448	1	29569	812	10867	36.7513	2.67642	37.3	0
tig00003449	1	29906	2199	12364	41.3429	7.12767	37.2	0
tig00003450	1	37294	278	4617	12.38	0.67834	37.3	0
tig00003453	1	127152	15997	113800	89.4992	12.3053	37.3	3.83
tig00003455	1	32777	2069	30991	94.5511	6.21991	37.5	0.246
tig00003456	1	260234	13815	93502	35.93	5.15585	37.3	189
tig00003457	1	36544	3944	35884	98.194	10.6006	37.5	0.647
tig00003458	1	24441	2526	23976	98.0975	10.1007	37.3	1.82
tig00003459	1	30261	1423	10868	35.9142	4.5512	37.1	0
tig00003460	1	71345	4158	54705	76.6767	5.67745	37.3	1.47
tig00003461	1	60705	4212	44687	73.6134	6.73493	37.1	31.5
tig00003463	1	32235	979	7683	23.8343	2.93321	37.1	0
tig00003464	1	27355	4453	25130	91.8662	15.8064	36.8	0
tig00003465	1	30251	2108	22558	74.5694	6.82311	37.4	0
tig00003466	1	34831	503	7386	21.2052	1.38727	37.3	0
tig00003467	1	33386	1387	15397	46.1181	3.99236	37.3	7.54
tig00003468	1	40284	374	7237	17.9649	0.853937	37.1	0
tig00003470	1	88889	10139	77599	87.2988	11.1439	37.1	1.61
tig00003471	1	185708	4690	58406	31.4504	2.43621	37.2	108
tig00003472	1	42681	3152	29028	68.0115	7.2108	37.2	2.91
tig00003473	1	29522	174	3347	11.3373	0.557889	37.2	1.47
tig00003474	1	60563	2392	37914	62.6026	3.83262	37.3	2.56
tig00003475	1	64315	2679	42218	65.6425	4.04424	37.3	2.86
tig00003477	1	155343	12912	125780	80.9692	8.10606	37.2	12.8
tig00003478	1	35035	2048	23788	67.8978	5.69859	37.2	0.125
tig00003479	1	220303	57105	216808	98.4135	25.3084	37.3	226
tig00003482	1	39579	4172	35828	90.5228	10.2387	37.1	1.22
tig00003483	1	37735	2625	34090	90.3405	6.78733	37.3	0.971
tig00003484	1	29032	1402	17419	59.9993	4.67525	37.4	0
tig00003485	1	34594	1882	25510	73.7411	5.28985	37.1	1.76
tig00003486	1	23014	741	14431	62.7053	3.12184	37.3	0.688
tig00003487	1	26594	2278	21443	80.631	8.38497	37.4	0.56
tig00003488	1	63526	5026	52259	82.264	7.7373	37.4	9.49
tig00003489	1	39048	1805	26118	66.8869	4.50768	37.3	0.283
tig00003490	1	49149	3761	35950	73.1449	7.47688	37.4	8.68
tig00003491	1	53441	2434	39657	74.2071	4.43036	37.3	1.89
tig00003494	1	57725	4452	43969	76.1698	7.51491	37.2	0.745
tig00003495	1	76978	2968	40486	52.5942	3.76004	37.3	3.35
tig00003496	1	80122	6223	59302	74.0146	7.56793	37.1	6.35
tig00003497	1	29217	939	14613	50.0154	3.11048	37.5	2.17
tig00003499	1	68447	4426	49160	71.822	6.27997	37.2	2.65
tig00003500	1	4995590	1165158	4930931	98.7057	22.8379	37.3	205
tig00003502	1	77273	3876	46594	60.2979	4.88621	37.3	5.99
tig00003503	1	28937	3508	27842	96.2159	11.8809	37.3	134
tig00003505	1	34365	2541	30908	89.9403	7.18199	37.3	0.401
tig00003506	1	31675	4579	31001	97.8721	14.1599	37.4	0
tig00003507	1	39372	3240	31403	79.7597	7.97872	36.9	0.0787
tig00003509	1	40745	844	9543	23.4213	1.99212	37.2	15.1
tig00003510	1	56282	3885	23311	41.4182	6.71383	37.3	0.131
tig00003511	1	144185	6168	31048	21.5334	4.12938	37.2	147
tig00003512	1	28291	459	6122	21.6394	1.54279	37.2	0
tig00003513	1	651975	55754	612386	93.9278	8.37934	37.5	65.6
tig00003514	1	58263	1200	24786	42.5416	1.95707	36.7	225
tig00003515	1	39914	17010	39862	99.8697	41.2983	37.2	0
tig00003516	1	43373	12672	42564	98.1348	28.3544	37.1	4.11
tig00003517	1	270127	12918	95025	35.1779	4.63653	36.9	5.11
tig00003518	1	23877	195	4149	17.3766	0.771663	36.6	0
tig00003519	1	51364	11172	47870	93.1976	21.1861	37.2	0.137
tig00003520	1	33166	8723	32764	98.7879	25.591	37.2	0
tig00003522	1	41360	10561	40752	98.53	24.991	37.4	1.67
tig00003523	1	45396	8214	41093	90.5212	17.6749	37.3	14.7
tig00003524	1	19397	3330	18900	97.4377	16.8419	37.4	0
tig00003525	1	39748	4964	36633	92.1631	12.1987	37.4	0.154
tig00003526	1	114907	47114	114032	99.2385	40.0405	37.3	228
tig00003527	1	42144	5403	39675	94.1415	12.5539	37.2	0.0472
tig00003529	1	23253	5605	22119	95.1232	23.5976	37.4	0.091
tig00003530	1	36760	4312	34139	92.87	11.4502	37.3	0.414
tig00003531	1	24719	4055	22122	89.4939	15.9356	37.2	0.377
tig00003533	1	36005	7967	35012	97.242	21.6393	37.2	5.79
tig00003534	1	34885	7348	33733	96.6977	20.7054	37.4	0.416
tig00003535	1	58815	442	10236	17.4037	0.731582	37.3	9.23
tig00003537	1	39645	12154	39385	99.3442	30.0026	37.3	1.01
tig00003538	1	37714	749	10222	27.104	1.91322	37	0
tig00003540	1	42744	3797	30676	71.7668	8.69472	37.3	0.269
tig00003541	1	29391	9606	29171	99.2515	31.9944	37.2	2.89
tig00003542	1	47322	4909	38811	82.0147	10.133	37.1	0.104
tig00003543	1	25168	2021	22917	91.0561	7.84083	37.1	0
tig00003544	1	25131	2007	22589	89.885	7.78922	37.2	1.14
tig00003545	1	41219	6872	39655	96.2056	15.5809	36.7	0.0371
tig00003546	1	213834	55583	209433	97.9419	25.3706	37.2	198
tig00003547	1	31217	6300	26928	86.2607	19.6801	37.2	0.405
tig00003548	1	186777	17119	99199	53.1109	8.7681	37	69.2
tig00003549	1	49123	8439	48017	97.7485	16.823	37.2	2.75
tig00003550	1	37910	442	5890	15.5368	1.11746	37.1	0
tig00003553	1	55850	1447	13605	24.3599	2.49226	37.2	0.352
tig00003554	1	199832	14952	121336	60.719	7.29528	37.2	215
tig00003555	1	31892	99	4289	13.4485	0.290888	37.3	0
tig00003556	1	31795	748	6839	21.5097	2.2552	37.1	0.341
tig00003557	1	136926	8782	60521	44.1998	6.24975	37.3	166
tig00003558	1	384246	184334	380894	99.1276	46.9441	37.3	229
tig00003560	1	28305	1072	14490	51.1924	3.65681	37.3	0
tig00003561	1	1610671	472788	1597789	99.2002	28.7746	37.4	187
tig00003562	1	35296	108	4564	12.9306	0.28822	37.1	2.36
tig00003563	1	34008	376	8502	25	1.02879	37	0
tig00003564	1	23296	1861	21889	93.9603	7.86109	37.7	0
tig00003565	1	1794471	73365	590869	32.9272	3.95296	37.1	93.8
tig00003566	1	247413	7149	92032	37.1977	2.7916	37	132
tig00003567	1	28105	429	5262	18.7226	1.4655	37.3	0
tig00003568	1	541267	13354	206749	38.1972	2.36745	37.1	20.1
tig00003569	1	25894	836	10366	40.0324	3.0955	37.1	0
tig00003570	1	29879	188	3509	11.744	0.615616	37.2	0
tig00003571	1	32514	1162	19692	60.5647	3.4527	37.4	0.439
tig00003572	1	34949	2490	19986	57.1862	6.92895	37.1	0.717
tig00003573	1	31521	514	4134	13.1151	1.52809	36.9	0
tig00003574	1	37038	551	9855	26.6078	1.42845	37.1	0
tig00003575	1	44952	735	10309	22.9334	1.56309	37.4	0.694
tig00003576	1	35722	1023	7796	21.8241	2.71099	36.8	0
tig00003577	1	41710	1434	13388	32.0978	3.3268	37.1	0
tig00003578	1	37962	581	5533	14.5751	1.43783	36.9	0
tig00003579	1	34325	569	8017	23.3562	1.57897	37.1	0.896
tig00003580	1	33836	162	4709	13.9171	0.434419	36.2	0
tig00003581	1	34980	575	7390	21.1264	1.56292	37.1	12.4
tig00003582	1	47000	3587	41692	88.7064	7.47211	37.2	2.13
tig00003583	1	39763	883	7214	18.1425	2.15514	37.4	117
tig00003584	1	27429	2158	10310	37.588	7.66678	37.4	0
tig00003585	1	48050	2072	15416	32.0832	4.14822	37.2	15.5
tig00003587	1	4114346	255537	1388315	33.7433	6.00838	37.2	200
tig00003588	1	35872	1570	11860	33.062	4.25965	37.3	0
tig00003589	1	131307	5162	30264	23.0483	3.76853	36.9	96.4
tig00003591	1	42396	1180	12760	30.0972	2.59204	37	0.216
tig00003592	1	41540	91	2481	5.97256	0.194319	37.2	0
tig00003593	1	29064	258	3664	12.6067	0.815098	37.3	0
tig00003594	1	28820	53	2990	10.3747	0.152672	35.9	33.7
tig00003595	1	23315	532	7732	33.1632	2.20858	37.4	0.959
tig00003596	1	36074	317	4877	13.5194	0.817126	37.3	0
tig00003597	1	33816	75	2551	7.54377	0.204933	37.2	0
tig00003598	1	38128	1278	12146	31.8559	3.24465	37.3	0
tig00003599	1	37371	795	4480	11.9879	2.02836	37.1	0
tig00003600	1	210648	9492	104415	49.5685	4.33532	36.9	120
tig00003602	1	31846	874	15333	48.1473	2.67641	36.9	0
tig00003604	1	47687	1894	17982	37.7084	3.84631	37.3	45.2
tig00003606	1	38705	545	17591	45.4489	1.34455	37	0.468
tig00003608	1	48550	5511	46702	96.1936	11.0853	37.3	13.8
tig00003609	1	4929055	243407	2548652	51.7067	4.806	37.3	16.1
tig00003611	1	34303	719	8620	25.129	2.02842	37.2	0
tig00003612	1	29727	1466	19983	67.2217	4.81431	37.3	0.348
tig00003613	1	20180	43	2748	13.6174	0.184044	36.1	0
tig00003614	1	36080	2247	30368	84.1685	6.04839	37.3	0
tig00003615	1	40687	1569	22593	55.5288	3.74935	37.2	0
tig00003617	1	31576	13557	30992	98.1505	42.0599	37.2	195
tig00003618	1	109073	3404	45866	42.0507	3.01777	37.1	99.3
tig00003619	1	46877	3754	17318	36.9435	7.70555	36.8	186
tig00003621	1	40106	709	10834	27.0134	1.68341	37	0.36
tig00003622	1	41190	6326	35460	86.0889	15.0033	37.4	1.41
tig00003623	1	32581	1438	8181	25.1097	3.97017	36.3	0.709
tig00003624	1	39256	119	4140	10.5462	0.266685	36.3	2.14
tig00003626	1	30622	759	12559	41.013	2.37509	37	0
tig00003627	1	33943	4359	33412	98.4356	12.6151	37.5	0
tig00003628	1	36859	140	3931	10.665	0.350444	36.7	0
tig00003629	1	285222	11095	95052	33.3256	3.7436	37	6.8
tig00003630	1	41309	473	11277	27.2991	1.09272	37.6	0.539
tig00003631	1	41878	499	13117	31.3219	1.12099	36.7	0
tig00003632	1	30428	1361	14740	48.4422	4.35273	37.3	0
tig00003633	1	53124	8408	52264	98.3811	15.4847	37.4	3.97
tig00003634	1	29033	2750	25612	88.2169	9.10388	37.1	0
tig00003636	1	37574	4591	34711	92.3804	11.7693	37	0
tig00003637	1	27831	5265	27308	98.1208	18.3828	37.3	0
tig00003638	1	41452	6429	39769	95.9399	15.1822	37.3	3.29
tig00003639	1	34954	6888	33205	94.9963	18.8685	36.9	0.074
tig00003640	1	26933	1423	24677	91.6237	5.15034	37.6	26.2
tig00003642	1	169785	10391	88170	51.9304	5.95789	37.3	128
tig00003643	1	52874	4580	45629	86.2976	8.46883	37.3	0.501
tig00003644	1	42511	3508	39731	93.4605	8.08433	37.4	1.53
tig00003645	1	23022	1234	21978	95.4652	5.27018	37.6	3.51
tig00003646	1	112805	7335	110218	97.7067	6.4012	37.5	4.9
tig00003648	1	146355	3391	49587	33.8813	2.20936	37	91.4
tig00003649	1	4357872	719782	4099562	94.0726	16.1629	37.3	35.3
tig00003650	1	178659	19099	111555	62.4402	10.3672	37.1	98.6
tig00003651	1	77370	10937	74645	96.478	13.8275	37.3	2.75
tig00003652	1	292541	9794	112177	38.3457	3.24969	37.3	93.9
tig00003653	1	25257	3747	22286	88.2369	14.4478	37	0
tig00003654	1	31435	3120	27377	87.0908	9.64473	37.1	0.163
tig00003655	1	31685	1960	25732	81.2119	6.05141	37.2	0.26
tig00003656	1	24715	3737	23155	93.688	14.7659	37.1	0
tig00003657	1	47767	2212	40980	85.7914	4.50072	37.3	0.115
tig00003658	1	608072	71822	590052	97.0365	11.5437	37.3	192
tig00003659	1	33518	2217	30835	91.9953	6.47434	37.4	0.345
tig00003660	1	31506	2766	28405	90.1574	8.56488	37.3	0.277
tig00003661	1	22245	870	20125	90.4698	3.82342	37.7	0.586
tig00003662	1	65264	2649	50422	77.2585	3.97263	37.3	31.2
tig00003663	1	4260288	1592964	4222390	99.1104	36.6463	37.3	217
tig00003664	1	23939	5057	23417	97.8195	20.5929	37.3	6.96
tig00003665	1	4266841	676356	4070185	95.3911	15.4798	37.3	224
tig00003666	1	25856	6327	25543	98.7894	23.9698	37.3	0.443
tig00003667	1	24145	3005	22014	91.1742	12.1486	37.5	6.45
tig00003668	1	31805	3891	30178	94.8845	11.9346	37.2	0.459
tig00003669	1	29845	2164	27697	92.8028	7.10836	37.3	1.77
tig00003670	1	4334425	484022	3519702	81.2034	10.9079	37.2	19.8
tig00003671	1	27658	1620	13471	48.7056	5.70916	37.2	0
tig00003672	1	37721	3320	26564	70.4223	8.61552	37.3	0.0768
tig00003673	1	37757	127	4071	10.7821	0.298408	36.9	0
tig00003674	1	51363	802	10474	20.3921	1.51925	37.3	0
tig00003675	1	55417	2546	20923	37.7556	4.49272	37.3	0.1
tig00003676	1	36146	2318	30625	84.7258	6.27021	37.3	0.22
tig00003677	1	361605	118934	351581	97.2279	32.1362	37.3	241
tig00003679	1	25317	595	9769	38.5867	2.29075	37.5	0
tig00003680	1	53667	441	10891	20.2937	0.783573	37.3	19.7
tig00003681	1	28873	279	5151	17.8402	0.91525	37.3	0.914
tig00003683	1	27335	325	7363	26.9362	1.14673	37.7	0
tig00003684	1	91695	1751	22591	24.6371	1.82902	37.2	111
tig00003686	1	237497	53384	220626	92.8963	21.9884	37.3	237
tig00003688	1	38880	601	7212	18.5494	1.47523	37	0
tig00003689	1	231588	20080	213070	92.0039	8.4775	37.4	147
tig00003691	1	39766	682	12877	32.3819	1.66215	37.2	2.24
tig00003692	1	30869	501	6897	22.3428	1.55233	37.2	1.02
tig00003693	1	31970	1032	14541	45.4833	3.11598	37.2	1.73
tig00003694	1	19522	1194	17857	91.4712	5.94616	37.7	2.99
tig00003695	1	24443	66	2668	10.9152	0.24551	37.5	7.73
tig00003696	1	34742	900	10791	31.0604	2.49583	37.3	0
tig00003697	1	92295	11717	86242	93.4417	12.2976	37.2	1.46
tig00003698	1	54239	3312	49065	90.4607	5.97166	37.4	0
tig00003699	1	3929839	1323759	3900773	99.2604	33.0074	37.3	187
tig00003700	1	100125	8022	32492	32.4514	7.82476	37.2	5.56
tig00003701	1	4180201	634552	3853967	92.1957	14.862	37.3	29.1
tig00003702	1	31850	3302	30296	95.1209	10.1974	37.5	1.47
tig00003703	1	27344	6206	26814	98.0617	22.1404	37.1	0.0411
tig00003704	1	27397	5102	26515	96.7807	18.2467	37.2	0.25
tig00003705	1	32143	4456	31009	96.472	13.5883	37.4	0
tig00003706	1	26721	5308	26480	99.0981	19.4618	37.2	7.97
tig00003707	1	29299	3469	28667	97.8429	11.6191	37.4	3.53
tig00003708	1	43231	2083	20952	48.4652	4.74301	37.5	0.49
tig00003709	1	147114	36440	145191	98.6929	24.28	37.3	212
tig00003710	1	26748	1256	18787	70.237	4.56438	37.1	1.42
tig00003711	1	41976	2616	35793	85.2702	6.07321	37.3	1.36
tig00003712	1	846706	20270	311597	36.8011	2.30634	37.1	34
tig00003713	1	4371013	1623370	4335220	99.1811	36.387	37.3	213
tig00003714	1	29631	1582	26607	89.7945	5.19054	37.3	2.26
tig00003715	1	886918	19779	268306	30.2515	2.14978	37.2	24.3
tig00003716	1	36667	9404	36345	99.1218	25.0688	37.1	0.0542
tig00003717	1	28669	1023	8741	30.4894	3.39391	37.6	0
tig00003718	1	29010	6496	28325	97.6387	21.8582	37.2	0.393
tig00003719	1	29716	6333	29119	97.991	20.8535	37.3	0
tig00003720	1	33721	632	10001	29.6581	1.7982	37	0
tig00003721	1	38138	3130	35997	94.3862	7.96096	37.1	0.57
tig00003722	1	24344	6874	24028	98.7019	27.607	37.2	2.71
tig00003723	1	53606	738	15530	28.9706	1.3428	37.2	0.346
tig00003724	1	29795	3951	28963	97.2076	12.9633	37.3	3.55
tig00003725	1	39487	1835	12664	32.0713	4.51151	37	0.278
tig00003726	1	34905	143	3734	10.6976	0.396161	37.3	0
tig00003727	1	37589	492	7302	19.4259	1.21586	37.3	0
tig00003728	1	35353	558	8784	24.8465	1.49625	37	0
tig00003730	1	37362	392	10014	26.8026	0.989963	37.4	0
tig00003731	1	36622	2115	29423	80.3424	5.63071	37.3	3.38
tig00003732	1	28276	2385	28033	99.1406	8.29594	37.7	0
tig00003734	1	134716	2524	33775	25.0713	1.80126	37.4	8.99
tig00003735	1	50155	6647	45688	91.0936	12.9337	37.3	198
tig00003736	1	101372	15350	96469	95.1634	14.7539	37.1	2.38
tig00003737	1	120057	4182	46779	38.964	3.37221	37.2	130
tig00003738	1	40133	5214	35325	88.0198	12.5703	36.9	0.0978
tig00003739	1	273810	4133	58978	21.5398	1.42686	37.1	108
tig00003740	1	93274	6563	52509	56.2954	6.88348	37.3	33.8
tig00003741	1	57754	1684	15330	26.5436	2.81743	37.3	210
tig00003742	1	437070	9168	129080	29.533	2.02735	37.2	25.1
tig00003743	1	1978988	109223	1210101	61.1475	5.37935	37.1	194
tig00003744	1	375119	141095	335533	89.4471	36.8142	37.3	219
tig00003745	1	36574	637	14642	40.0339	1.69708	37.4	2.4
tig00003746	1	38613	1147	13331	34.5246	2.86318	37.2	72.7
tig00003747	1	33697	110	2800	8.30935	0.29421	36.5	9.27
tig00003748	1	45900	2333	12403	27.0218	4.93257	37.2	5.14
tig00003749	1	54886	3093	15461	28.1693	5.39134	36.6	19.7
tig00003750	1	3021024	147788	891678	29.5158	4.71805	37.1	186
tig00003751	1	44740	465	5499	12.291	0.963008	37.1	1.1
tig00003752	1	34140	427	5620	16.4616	1.17709	37	0.597
tig00003753	1	92024	14600	84555	91.8836	15.4693	37.2	218
tig00003754	1	34939	386	6374	18.2432	1.03921	37.2	0
tig00003755	1	33074	318	4851	14.6671	0.890034	36.8	0
tig00003756	1	35074	659	8926	25.4491	1.82762	37.6	1.16
tig00003757	1	45969	1345	11510	25.0386	2.77822	37	0.19
tig00003758	1	25144	892	6102	24.2682	3.36792	36.8	0
tig00003759	1	37150	298	4653	12.5249	0.725384	36.9	0
tig00003761	1	29544	150	2600	8.80043	0.448314	37	5.1
tig00003762	1	21771	405	4375	20.0955	1.76469	37.3	0
tig00003763	1	42567	1591	28834	67.7379	3.63281	37.3	26
tig00003764	1	1926062	417629	1813171	94.1388	21.2485	37.3	157
tig00003765	1	47314	1453	10128	21.4059	2.95078	37.1	126
tig00003766	1	1098195	19168	162789	14.8233	1.6527	36.9	160
tig00003767	1	33375	2709	31122	93.2494	7.94793	37.3	0
tig00003768	1	33805	5494	30874	91.3297	15.8719	37.1	0.139
tig00003769	1	29820	5266	28974	97.163	17.208	37	0.0968
tig00003771	1	82113	1667	27183	33.1044	1.94976	37.2	11.6
tig00003772	1	35050	918	8504	24.2625	2.51327	37.2	0
tig00003773	1	23219	81	1834	7.8987	0.319178	36.3	0
tig00003774	1	37324	72	1525	4.08584	0.170534	36.2	3.54
tig00003776	1	3755309	1432	14399	0.38343	0.0362034	36.5	3.38
tig00003777	1	39556	7197	39057	98.7385	17.8203	37.2	0
tig00003778	1	21168	1701	19493	92.0871	7.90306	37.4	0
tig00003779	1	31964	22	575	1.7989	0.0439244	36.5	0
tig00003780	1	23345	241	3434	14.7098	0.989634	36.8	0
tig00003781	1	39105	289	6715	17.1717	0.683826	36.9	0
tig00003782	1	23621	2111	21024	89.0055	8.76843	37.5	3.62
tig00003783	1	20954	62	2817	13.4437	0.259998	36.6	0
tig00003784	1	38483	563	10689	27.7759	1.40623	37.3	114
tig00003785	1	129485	6890	45668	35.269	5.16976	37.3	150
tig00003786	1	57012	2349	36413	63.869	3.9876	37.3	0.76
